age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;hours-per-week;native-country;capital_gain_bin;capital_loss_bin;income
20;2;11;9;4;7;2;2;1;25;38;0;0;0
59;3;11;9;2;11;0;4;1;60;38;0;0;1
41;2;4;3;2;4;0;4;1;40;25;1;0;0
38;2;15;10;0;3;1;4;0;42;38;0;0;0
55;1;11;9;2;13;0;4;1;40;38;0;0;0
17;2;6;5;4;7;4;4;0;20;38;0;0;0
45;2;9;13;2;3;0;4;1;55;38;0;0;1
43;4;11;9;0;2;4;0;1;30;38;0;0;0
19;2;2;8;4;7;3;4;1;25;38;0;0;0
33;2;11;9;0;7;3;4;0;40;38;0;0;0
63;2;11;9;4;3;1;4;1;40;38;0;0;0
39;4;11;9;0;4;1;4;1;50;38;1;0;1
34;2;11;9;2;13;0;4;1;40;38;0;0;0
31;2;7;12;4;6;4;4;1;40;38;0;0;0
21;2;2;8;2;2;0;4;1;40;38;0;0;0
23;2;8;11;4;0;2;4;0;36;38;0;0;0
20;2;15;10;4;5;3;4;0;8;38;0;0;0
45;2;9;13;0;11;1;4;1;60;38;0;0;1
59;2;11;9;2;13;0;4;1;50;38;0;0;0
58;2;12;14;2;3;0;4;1;40;11;1;0;1
66;1;11;9;6;0;4;4;0;35;38;0;0;1
37;2;8;11;2;9;5;4;0;35;38;0;1;1
29;2;15;10;0;2;3;4;1;40;38;0;0;0
32;5;9;13;0;3;1;1;0;40;38;0;0;0
39;2;9;13;2;9;0;4;1;50;38;0;1;1
57;2;11;9;6;3;4;4;0;45;38;0;0;0
57;2;12;14;2;9;0;4;1;40;38;0;0;1
50;3;11;9;3;11;1;4;1;60;38;0;0;0
44;3;9;13;2;4;0;4;1;65;38;1;0;1
56;2;8;11;2;2;0;2;1;40;38;0;0;1
26;2;12;14;4;3;1;4;0;48;38;0;0;0
26;4;8;11;4;4;3;4;1;65;38;0;0;0
33;2;9;13;2;9;0;4;1;40;38;0;0;1
36;4;8;11;2;4;0;4;1;60;38;0;0;1
45;2;15;10;2;11;0;4;1;40;38;0;0;1
56;1;10;16;0;9;1;4;0;38;38;0;1;0
23;2;15;10;4;11;3;4;1;36;19;0;0;0
23;2;15;10;4;7;1;2;1;25;38;0;0;0
35;1;9;13;0;9;1;4;1;40;38;0;0;0
39;2;9;13;2;9;5;4;0;32;38;1;0;1
45;2;11;9;0;2;1;4;1;40;38;0;0;0
21;2;15;10;4;11;3;4;0;25;38;0;0;0
56;5;11;9;2;0;0;4;1;40;38;0;0;0
31;0;11;9;4;5;3;4;0;40;38;0;0;0
44;2;2;8;4;13;1;2;1;36;38;0;0;0
31;2;11;9;2;5;0;4;1;40;38;1;0;0
20;2;11;9;4;5;3;4;1;38;38;0;0;0
44;0;11;9;2;0;0;4;1;40;38;0;0;1
19;2;15;10;4;7;3;4;0;23;38;0;0;0
23;2;15;10;4;11;1;4;0;40;38;0;0;0
21;2;11;9;4;2;3;4;1;40;25;0;0;0
29;5;12;14;2;9;0;4;1;15;38;0;0;0
33;2;15;10;5;7;1;4;0;30;38;0;0;0
46;2;11;9;0;3;1;4;1;48;38;0;0;1
36;3;15;10;2;11;0;4;1;60;38;1;0;1
70;4;12;14;2;9;0;4;1;30;38;1;0;1
19;2;11;9;4;5;1;4;0;37;38;0;0;0
29;2;15;10;2;3;3;2;0;40;38;0;0;0
34;2;7;12;4;11;4;4;1;50;38;0;0;0
26;2;15;10;4;3;1;4;1;40;38;0;0;0
30;2;9;13;4;3;1;4;0;40;38;0;0;0
34;2;15;10;4;0;1;4;0;40;38;0;0;0
28;2;11;9;4;11;3;4;1;48;38;0;0;0
76;2;9;13;2;0;0;4;1;50;38;1;0;1
19;2;2;8;4;5;3;4;1;40;38;0;0;0
45;2;0;6;2;2;0;4;1;40;38;1;0;0
24;4;15;10;4;9;1;1;1;30;38;0;0;1
37;2;9;13;2;2;0;4;1;40;38;0;0;1
24;2;9;13;2;9;0;4;1;30;38;0;0;0
24;2;9;13;4;0;1;4;0;42;38;0;0;0
40;2;11;9;2;6;0;4;1;45;38;0;0;1
20;2;15;10;4;5;3;4;1;20;38;0;0;0
23;1;1;7;2;5;0;4;1;40;38;0;0;0
25;2;15;10;4;7;1;3;0;40;38;0;0;0
64;2;7;12;4;9;2;4;0;30;38;0;0;0
53;1;12;14;2;9;0;4;1;55;38;0;1;1
28;2;15;10;2;0;3;4;0;40;38;0;0;0
52;1;12;14;2;9;0;2;1;40;38;0;0;1
28;2;14;15;4;9;1;2;1;50;38;0;0;0
31;2;7;12;2;3;0;4;1;55;38;0;0;1
77;2;9;13;4;9;1;4;0;10;38;0;0;0
22;2;11;9;4;12;3;4;1;40;38;0;0;0
38;2;9;13;4;3;1;4;1;55;38;0;0;0
25;1;15;10;4;0;4;2;0;40;38;0;0;0
50;2;11;9;2;2;0;4;1;40;38;0;0;1
53;1;11;9;2;3;0;4;1;60;38;0;0;0
24;2;11;9;4;4;1;4;1;40;38;0;0;0
33;2;11;9;2;0;0;4;1;50;38;0;0;1
57;0;12;14;2;3;0;2;1;40;38;1;0;1
39;2;14;15;2;3;5;4;0;48;38;1;0;1
30;2;15;10;0;13;1;4;1;30;38;0;0;0
31;0;11;9;2;0;0;4;1;40;38;0;0;1
39;5;15;10;4;13;3;2;1;40;38;0;0;0
30;2;9;13;4;11;3;4;0;65;38;0;0;0
48;2;15;10;5;0;4;4;0;44;38;0;0;0
39;2;11;9;2;6;0;4;1;45;38;0;0;1
34;2;11;9;4;13;3;4;1;40;38;0;1;0
45;2;12;14;2;3;0;4;1;50;38;0;0;1
32;2;1;7;0;6;4;4;0;40;38;0;0;0
40;0;15;10;4;0;1;4;0;50;38;0;0;0
17;2;0;6;4;7;3;4;0;15;38;0;0;0
25;2;11;9;2;12;0;4;1;84;38;0;0;0
42;2;15;10;2;13;0;4;1;57;38;0;0;0
66;2;9;13;2;8;2;4;1;99;38;0;0;0
63;4;11;9;6;11;1;4;1;70;38;0;0;0
43;2;5;4;2;7;0;4;1;25;38;0;0;0
26;2;11;9;4;5;1;4;1;20;25;0;0;0
23;2;11;9;2;6;5;4;0;40;38;0;0;1
39;2;14;15;2;3;0;4;1;55;38;0;0;1
47;3;11;9;2;3;0;4;1;40;38;0;0;1
36;2;11;9;4;6;1;2;0;48;38;0;0;0
35;2;11;9;2;2;0;4;1;40;38;0;0;0
25;2;11;9;4;4;1;4;1;40;38;0;0;0
21;5;15;10;4;0;3;4;0;15;38;0;0;0
46;2;11;9;2;8;5;4;0;40;38;0;0;0
43;2;0;6;2;5;0;2;1;40;38;0;0;0
31;5;10;16;2;9;0;4;1;70;38;0;1;1
41;2;11;9;0;2;4;4;0;60;38;0;0;0
50;2;11;9;6;0;4;4;0;35;38;0;0;0
36;2;1;7;5;3;1;4;0;32;38;0;0;0
45;4;5;4;2;3;0;4;1;65;38;0;0;1
50;2;1;7;2;3;0;4;1;50;38;0;0;1
52;2;5;4;2;3;5;4;0;50;38;0;0;0
40;2;10;16;2;9;0;4;1;40;38;0;0;1
55;2;9;13;2;3;0;4;1;55;38;1;0;1
51;3;14;15;2;9;0;4;1;40;38;0;0;1
30;2;15;10;2;9;0;4;1;40;38;1;0;1
56;5;12;14;0;9;1;4;0;39;38;0;0;0
35;2;11;9;2;3;0;4;1;48;38;0;0;0
55;4;0;6;2;11;0;4;1;35;38;0;0;0
30;2;11;9;4;12;4;4;0;40;38;0;0;0
34;2;11;9;4;2;1;4;1;40;38;0;0;0
36;2;8;11;2;9;5;4;0;40;38;0;0;1
43;3;11;9;2;2;0;4;1;60;38;0;0;0
24;1;15;10;4;10;1;4;1;50;38;0;0;0
30;2;0;6;2;7;0;2;1;40;38;0;0;0
33;1;8;11;4;10;1;4;1;70;38;0;0;0
29;0;9;13;4;9;1;4;0;40;38;0;0;0
50;2;11;9;2;6;0;4;1;47;38;1;0;0
18;2;1;7;4;9;3;4;1;15;38;0;0;0
20;2;1;7;4;11;3;4;0;25;38;0;0;0
45;5;12;14;2;9;0;4;1;45;38;0;0;1
45;2;14;15;2;3;0;4;1;40;38;0;0;1
41;2;11;9;2;6;0;4;1;40;38;0;0;0
42;1;5;4;3;7;1;4;0;35;32;0;0;0
24;2;9;13;4;11;1;4;1;40;38;0;0;0
22;2;11;9;4;5;4;4;1;35;38;0;0;0
28;2;11;9;2;3;0;4;1;45;38;0;0;1
23;2;15;10;4;5;3;4;1;35;38;0;0;0
21;2;5;4;4;4;3;4;0;38;38;0;0;0
23;2;9;13;4;0;1;1;0;20;38;0;0;0
45;2;15;10;0;0;4;4;0;48;38;0;0;0
41;2;11;9;0;11;4;4;0;40;38;0;0;0
49;0;11;9;2;0;0;4;1;40;38;0;0;1
38;2;15;10;4;7;3;2;0;40;38;0;0;0
37;2;11;9;4;5;1;4;1;40;38;0;0;0
70;2;9;13;6;6;2;1;1;32;29;0;0;0
24;2;11;9;4;0;1;4;0;40;38;1;0;0
28;1;9;13;4;9;1;4;0;40;38;0;0;0
24;2;8;11;4;0;3;1;0;20;38;0;0;0
83;3;0;6;2;4;0;4;1;50;38;1;0;1
69;2;10;16;2;9;0;4;1;40;2;0;0;1
37;2;11;9;4;0;4;2;0;40;38;0;0;0
28;2;9;13;4;3;1;4;0;40;38;0;0;0
54;2;15;10;0;0;1;4;0;40;38;0;0;0
71;2;11;9;2;3;0;4;1;45;38;0;1;1
56;5;11;9;6;0;4;1;0;40;38;0;0;0
42;4;12;14;2;11;0;4;1;80;38;1;0;1
21;2;11;9;4;11;3;4;1;44;38;0;0;0
29;2;8;11;2;9;0;4;1;40;38;0;0;0
32;2;9;13;4;9;1;4;1;50;38;0;0;1
31;2;15;10;4;0;1;4;1;40;38;0;0;0
38;2;15;10;5;7;1;4;0;72;38;1;0;0
55;5;10;16;2;9;0;1;1;40;18;0;0;1
48;2;11;9;2;13;0;4;1;45;38;0;0;0
58;4;11;9;6;4;1;4;1;80;38;0;0;0
23;2;15;10;4;0;1;4;0;40;38;0;0;0
28;5;15;10;4;0;1;4;0;50;38;0;0;0
49;1;15;10;2;3;0;4;1;46;38;0;0;0
51;2;11;9;3;7;4;4;0;40;38;0;0;0
23;2;11;9;5;2;3;4;1;53;38;0;0;0
40;4;11;9;0;3;1;2;1;50;38;0;0;0
59;2;11;9;0;7;1;1;1;40;2;0;0;0
47;2;9;13;0;2;1;4;0;50;38;0;0;0
37;2;11;9;2;13;0;4;1;50;38;0;0;0
39;2;7;12;0;3;4;4;1;40;38;1;0;0
43;2;15;10;2;2;0;4;1;60;38;0;0;0
40;2;8;11;2;4;0;4;1;60;38;0;0;0
48;2;0;6;2;13;0;4;1;40;38;0;0;1
29;2;6;5;4;11;1;4;0;48;38;0;0;0
48;2;15;10;2;11;0;4;1;50;38;0;0;1
37;2;9;13;4;4;1;4;1;30;38;0;0;0
19;2;11;9;4;11;1;4;1;48;38;1;0;0
28;2;0;6;4;7;3;2;0;30;38;0;0;0
56;2;4;3;2;2;0;2;1;40;37;0;0;0
45;2;11;9;0;13;3;4;1;60;38;0;0;0
60;5;15;10;2;10;0;4;1;40;38;0;0;0
53;5;12;14;2;3;0;4;1;42;38;0;0;1
37;5;11;9;2;0;0;4;1;40;38;0;0;0
31;2;11;9;2;7;0;4;1;40;38;0;0;0
29;2;8;11;1;4;0;4;1;44;38;0;0;1
39;2;11;9;2;13;0;2;1;40;4;0;0;0
31;1;9;13;2;9;0;4;1;40;38;0;0;1
42;2;9;13;2;3;0;4;1;45;38;1;0;1
17;2;1;7;4;5;3;4;0;16;38;0;0;0
19;2;11;9;4;7;3;4;0;20;38;0;0;0
24;2;9;13;4;7;1;1;1;32;38;0;0;0
62;2;11;9;2;4;0;4;1;40;38;1;0;1
34;2;3;2;4;7;2;4;0;40;12;0;0;0
47;3;12;14;2;3;0;4;1;55;38;1;0;1
58;2;9;13;4;9;1;4;0;62;1;0;0;0
23;2;8;11;4;9;1;4;0;36;38;0;0;0
33;2;11;9;4;7;4;2;0;40;38;0;0;0
76;2;11;9;6;0;1;4;1;6;38;0;0;0
40;2;11;9;0;3;4;4;0;50;38;0;0;0
28;2;5;4;0;7;4;4;0;50;38;0;0;0
41;2;15;10;2;12;5;4;0;40;38;0;0;0
46;1;11;9;2;10;0;4;1;96;38;1;0;1
22;0;15;10;4;0;1;4;0;40;38;0;0;0
29;2;8;11;2;5;0;4;1;40;38;0;0;0
26;2;11;9;4;7;4;4;1;40;38;0;0;0
31;2;9;13;4;0;1;4;1;40;38;1;0;1
22;2;11;9;4;7;1;4;0;25;38;0;0;0
41;2;15;10;4;13;1;2;1;43;38;0;0;0
29;2;11;9;4;13;2;3;1;40;5;0;0;0
60;2;8;11;2;12;0;4;1;40;38;1;0;1
72;0;11;9;2;0;0;4;1;40;38;0;0;1
41;3;15;10;2;4;0;4;1;65;38;0;0;0
19;2;15;10;4;7;3;4;0;25;38;0;0;0
25;2;9;13;4;7;3;4;1;40;38;0;0;0
24;2;9;13;4;3;1;4;1;45;38;0;0;0
59;2;6;5;2;7;0;4;1;30;38;0;0;0
17;2;1;7;4;2;3;4;1;30;38;0;0;0
25;2;15;10;2;11;0;4;1;43;38;1;0;0
29;2;11;9;5;7;1;4;0;40;38;0;0;0
43;2;11;9;2;2;0;4;1;55;38;0;0;0
29;1;15;10;4;7;3;4;0;10;38;0;0;0
29;5;15;10;0;0;4;2;1;40;38;0;0;0
32;1;15;10;2;10;0;4;1;40;38;0;0;1
50;4;11;9;2;3;0;4;1;45;38;0;0;1
43;2;15;10;2;3;0;4;1;50;38;0;0;0
41;2;11;9;4;6;4;4;0;40;38;0;0;0
32;2;9;13;2;3;5;4;0;40;38;0;0;1
54;5;12;14;4;9;1;4;0;45;38;0;0;1
65;2;11;9;2;3;0;4;1;40;38;0;0;1
70;3;15;10;2;3;0;4;1;40;38;0;0;1
53;2;12;14;2;3;0;4;1;55;38;0;0;1
37;2;9;13;2;3;0;4;1;60;38;0;1;1
21;2;15;10;4;13;3;4;1;30;38;0;0;0
20;2;11;9;4;6;3;4;1;40;38;0;0;0
47;5;11;9;0;0;4;4;1;38;38;0;0;0
26;2;11;9;2;3;0;4;1;45;38;1;0;0
31;2;14;15;4;9;1;4;1;50;38;0;0;0
45;4;15;10;2;13;0;4;1;40;38;0;0;0
35;2;11;9;5;0;4;4;0;40;38;0;0;0
55;2;9;13;2;3;0;4;1;45;38;0;0;1
49;2;12;14;2;9;0;4;1;50;38;0;0;1
33;3;11;9;4;7;4;1;1;40;39;0;0;0
19;2;15;10;4;7;3;4;1;15;38;0;0;0
48;3;9;13;2;3;0;4;1;60;38;0;0;1
41;2;15;10;0;2;1;4;1;40;38;0;0;1
29;2;9;13;2;12;0;4;1;35;38;0;0;1
47;1;12;14;2;9;0;4;1;48;38;0;0;1
53;1;12;14;2;3;0;2;1;40;38;0;0;1
19;2;15;10;4;0;3;4;0;10;38;0;0;0
71;2;11;9;0;7;1;4;0;16;38;0;0;0
29;2;15;10;4;11;4;4;0;25;38;0;0;0
43;1;15;10;2;7;0;4;1;40;38;0;0;0
23;2;9;13;4;3;1;4;0;30;38;0;0;0
52;2;15;10;0;0;1;4;0;40;38;0;0;0
56;2;9;13;2;11;0;4;1;40;38;0;0;1
28;2;0;6;4;2;1;4;1;40;38;0;0;0
44;4;9;13;2;9;0;4;1;80;38;0;0;0
37;0;9;13;4;9;1;4;0;40;38;0;0;0
30;2;8;11;2;3;0;4;1;50;38;0;0;1
31;1;11;9;2;2;0;4;1;40;38;0;0;0
20;2;15;10;4;11;3;4;0;25;38;0;0;0
64;2;11;9;2;11;0;4;1;65;38;0;0;1
45;2;11;9;2;7;0;4;1;40;38;0;0;0
40;2;15;10;4;3;1;4;1;50;38;0;0;1
19;2;11;9;4;5;3;4;1;52;38;0;0;0
54;2;9;13;0;3;4;4;1;45;38;0;0;1
61;3;10;16;2;3;0;1;1;40;35;0;0;1
18;2;1;7;4;7;3;4;0;20;38;0;0;0
33;2;8;11;4;2;1;4;1;40;38;0;0;0
51;2;11;9;5;7;1;2;0;37;38;0;0;0
54;2;11;9;2;2;0;4;1;40;38;0;0;0
24;2;15;10;2;10;2;4;1;24;38;0;0;0
54;2;15;10;0;3;4;4;0;40;10;0;0;0
42;2;9;13;2;3;0;4;1;45;38;0;0;1
51;0;12;14;6;11;4;4;1;50;7;0;0;1
41;2;15;10;2;0;5;2;0;40;38;0;0;1
47;1;7;12;5;3;1;4;1;40;38;0;1;0
31;5;15;10;0;0;4;4;0;40;38;0;0;0
21;2;8;11;4;2;3;2;1;40;38;0;0;0
52;2;15;10;0;3;4;4;0;40;38;0;0;0
20;2;15;10;4;9;3;4;0;15;38;0;0;0
18;2;11;9;4;11;3;4;0;25;38;0;0;0
58;2;11;9;2;8;2;1;0;60;29;0;0;0
23;2;11;9;4;0;4;4;0;40;38;0;0;0
21;2;15;10;4;11;1;4;0;20;38;0;0;0
43;5;8;11;2;10;0;4;1;40;38;0;0;0
53;2;11;9;0;6;3;4;1;40;38;0;0;0
18;2;11;9;2;3;5;4;0;40;38;0;0;0
44;2;9;13;2;3;0;4;1;40;38;0;0;1
31;2;9;13;4;9;1;4;1;50;38;0;0;0
48;2;3;2;2;7;0;4;1;40;38;0;0;0
55;3;12;14;0;9;1;4;0;35;38;0;0;0
24;2;15;10;4;0;3;2;0;20;38;0;0;0
41;5;12;14;2;9;0;4;1;40;38;0;0;1
35;2;11;9;2;2;0;4;1;40;38;0;0;1
47;1;8;11;0;0;1;4;0;40;38;0;0;0
54;2;15;10;2;11;0;4;1;32;38;0;0;0
40;2;9;13;5;11;1;4;1;40;38;0;0;0
56;4;15;10;0;11;4;4;0;48;38;0;0;0
23;2;8;11;4;12;1;4;1;40;38;0;0;0
34;4;11;9;2;2;0;4;1;60;38;0;0;0
27;1;11;9;4;2;4;2;1;40;38;0;0;0
32;2;9;13;4;9;1;4;1;40;38;0;0;1
72;4;15;10;2;4;0;4;1;74;38;0;0;0
43;1;2;8;2;13;0;4;1;40;38;0;1;0
32;2;7;12;0;9;4;2;0;35;38;0;0;0
53;2;15;10;5;0;3;4;1;40;4;0;0;0
18;2;2;8;4;7;3;4;1;10;38;0;0;0
38;2;0;6;6;13;4;2;1;40;38;1;0;0
41;0;8;11;0;0;3;2;0;40;38;0;0;0
29;2;11;9;4;2;3;4;1;45;38;0;0;0
47;2;15;10;2;0;5;4;0;40;38;0;0;0
56;1;15;10;2;0;5;4;0;15;38;0;0;0
28;2;11;9;2;2;0;2;1;40;38;1;0;0
55;5;14;15;2;9;0;4;1;40;38;1;0;1
50;5;9;13;3;9;1;4;1;40;38;1;0;0
47;2;1;7;0;0;4;4;0;40;38;0;0;0
42;3;11;9;2;3;0;4;1;40;38;0;0;0
22;2;15;10;4;6;3;4;1;25;38;0;0;0
42;2;4;3;2;7;0;4;1;44;25;0;0;0
42;0;15;10;0;3;4;1;0;40;38;0;0;0
46;2;11;9;0;3;1;4;0;40;38;0;0;0
45;2;15;10;2;11;0;2;1;99;38;1;0;1
55;2;11;9;2;3;0;1;1;55;38;0;0;0
57;2;9;13;2;10;0;4;1;40;38;0;0;1
25;2;2;8;4;2;3;4;1;40;38;0;0;0
43;2;11;9;2;13;0;4;1;30;5;0;0;0
34;3;9;13;0;4;1;4;1;60;38;0;0;0
27;1;9;13;0;9;2;4;0;40;38;0;0;0
25;2;11;9;4;6;3;4;0;40;38;1;0;0
37;2;15;10;4;3;1;4;0;40;38;0;0;0
48;2;15;10;0;11;4;4;1;45;38;0;0;0
38;2;11;9;2;7;0;4;1;45;38;0;0;0
17;2;0;6;4;2;1;4;1;30;38;1;0;0
70;2;8;11;2;6;0;4;1;50;38;1;0;1
37;2;11;9;0;0;4;4;0;37;38;0;0;0
45;2;11;9;2;2;0;4;1;46;38;0;0;0
56;2;11;9;2;11;0;4;1;55;38;0;0;1
64;2;11;9;2;6;0;4;1;40;38;0;0;0
35;1;15;10;0;0;3;4;0;38;38;0;0;0
23;2;11;9;4;11;3;4;1;40;38;0;0;0
42;1;11;9;2;10;0;4;1;90;38;0;0;0
23;2;15;10;4;5;3;4;1;30;38;0;0;0
56;1;11;9;2;13;0;4;1;40;38;0;0;1
41;2;9;13;2;9;0;4;1;40;38;0;1;1
47;4;4;3;2;11;0;4;1;50;25;0;1;0
21;2;15;10;4;5;3;4;1;40;38;0;0;0
29;2;11;9;4;2;3;2;1;40;38;0;0;0
32;5;15;10;3;4;3;4;1;50;38;0;0;0
72;2;6;5;6;7;4;2;0;20;38;0;0;0
69;4;14;15;2;9;0;4;1;40;38;1;0;1
19;2;15;10;4;0;2;4;1;25;38;0;0;0
25;1;9;13;4;2;3;4;1;25;38;0;0;0
56;2;15;10;2;11;0;4;1;50;38;0;1;1
42;2;12;14;4;9;1;4;0;50;38;1;0;1
58;2;9;13;0;3;4;4;0;35;38;0;0;0
24;2;9;13;4;12;3;4;1;40;38;0;0;0
41;2;8;11;2;12;5;4;0;38;38;0;0;1
40;2;0;6;2;3;0;4;1;40;38;0;0;1
25;2;7;12;0;0;4;4;0;40;38;0;0;0
43;3;9;13;2;11;3;1;0;40;29;0;0;1
36;2;11;9;4;2;3;4;1;40;38;0;0;0
41;2;11;9;2;6;0;4;1;40;38;0;0;0
31;2;9;13;4;9;1;4;0;40;38;0;0;0
22;2;11;9;4;3;3;4;0;40;38;0;0;0
36;2;8;11;2;2;0;4;1;40;38;0;0;0
42;2;0;6;2;6;0;4;1;40;38;0;0;0
29;2;11;9;2;2;0;4;1;60;38;0;0;0
25;2;11;9;4;0;4;4;0;46;38;0;0;0
23;2;9;13;4;3;1;4;1;40;38;0;0;0
34;2;11;9;5;11;4;2;0;20;38;0;0;0
27;2;11;9;2;0;0;4;1;45;38;1;0;0
32;2;9;13;2;11;0;2;1;50;38;1;0;1
33;2;15;10;3;9;1;4;1;40;38;0;0;0
38;2;9;13;0;3;1;4;0;55;38;0;0;0
39;2;8;11;2;2;0;4;1;40;38;0;0;0
50;2;9;13;2;3;0;4;1;40;38;0;0;1
32;2;15;10;4;0;1;4;1;30;38;0;0;0
40;0;11;9;2;3;0;4;1;40;38;0;0;1
58;0;15;10;2;3;0;4;1;40;38;1;0;1
20;2;11;9;4;0;3;4;0;20;38;0;0;0
56;2;9;13;2;0;0;4;1;50;38;0;0;0
30;1;9;13;2;10;0;4;1;40;38;0;0;0
39;2;15;10;0;3;4;4;0;39;38;0;0;0
25;2;7;12;4;9;1;4;1;50;38;0;0;1
33;2;11;9;2;6;0;4;1;40;38;0;0;1
41;5;9;13;4;9;1;4;1;40;38;0;0;0
50;2;15;10;0;2;1;4;1;40;38;0;0;0
44;2;15;10;2;13;0;4;1;40;38;0;0;0
27;2;9;13;4;3;1;4;1;40;38;0;0;0
27;2;9;13;4;9;1;1;1;40;38;1;0;1
58;2;4;3;2;6;0;4;1;40;21;0;0;0
25;2;15;10;4;12;3;4;1;15;25;0;0;0
31;2;11;9;2;6;5;0;0;40;38;0;0;0
39;2;11;9;2;3;0;4;1;50;38;0;0;1
55;2;8;11;2;2;0;4;1;40;38;0;0;1
22;2;8;11;4;7;3;4;0;12;38;0;0;0
44;2;7;12;5;3;1;4;1;40;38;0;0;0
44;2;2;8;0;13;1;4;0;40;38;0;0;0
61;2;5;4;2;4;0;4;1;54;38;0;0;0
32;2;8;11;2;6;0;4;1;40;38;0;0;0
35;2;9;13;2;3;0;4;1;45;38;0;0;1
28;2;15;10;2;2;0;4;1;40;38;0;0;0
57;2;9;13;2;3;0;1;1;40;29;0;0;1
32;2;10;16;2;9;0;4;1;65;38;0;0;1
46;5;5;4;4;7;1;2;0;40;38;0;0;0
26;4;11;9;2;7;5;4;0;20;38;0;1;0
43;3;11;9;2;2;0;4;1;40;38;0;0;0
62;1;11;9;0;7;1;4;0;35;38;0;0;0
60;5;12;14;2;9;0;1;1;38;2;0;0;1
67;2;11;9;0;11;1;4;0;20;38;0;0;0
19;2;11;9;4;11;4;2;0;30;38;0;0;0
48;2;0;6;2;2;0;4;1;65;38;0;0;1
19;5;11;9;4;0;1;4;0;20;38;0;0;0
19;2;15;10;4;7;1;4;0;30;38;0;0;0
43;2;11;9;0;3;4;4;0;40;38;0;0;0
31;2;10;16;2;9;5;4;0;90;38;0;0;0
65;2;15;10;2;3;5;4;0;45;38;0;0;0
32;2;11;9;4;6;1;4;0;40;38;0;0;0
36;5;12;14;2;9;0;4;1;40;38;0;0;1
41;2;11;9;2;6;0;4;1;40;25;0;0;0
33;1;15;10;2;10;0;4;1;40;38;1;0;0
34;2;9;13;2;11;0;4;1;50;38;0;1;1
27;2;15;10;4;2;1;4;1;45;38;0;0;0
75;3;1;7;4;3;1;4;1;50;38;0;0;0
51;2;11;9;2;2;0;4;1;40;38;0;1;1
47;2;11;9;2;4;0;4;1;40;38;0;0;0
31;2;15;10;4;9;1;4;1;40;38;0;0;0
40;2;12;14;4;3;1;4;0;40;38;0;0;1
48;2;11;9;0;11;1;4;0;30;38;0;0;0
36;1;9;13;4;10;1;2;1;40;38;0;0;0
18;2;11;9;4;7;3;4;1;20;38;0;0;0
33;2;11;9;4;3;1;4;0;40;38;0;0;0
34;2;12;14;2;11;0;4;1;40;38;0;0;0
51;2;15;10;2;2;0;4;1;48;38;1;0;1
39;5;7;12;0;9;1;4;0;40;38;0;0;0
20;2;11;9;4;7;3;4;1;35;38;0;0;0
67;1;15;10;0;0;1;2;0;20;38;0;0;0
42;2;8;11;4;0;1;4;0;60;38;0;0;0
59;2;1;7;2;6;0;4;1;40;38;0;0;0
31;1;11;9;4;10;1;2;1;40;38;0;0;0
19;2;15;10;4;7;4;2;0;30;38;1;0;0
47;2;15;10;0;3;1;4;0;48;38;0;0;0
68;2;5;4;2;7;0;4;1;30;38;0;0;0
30;2;15;10;2;5;0;4;1;40;38;0;0;0
34;2;11;9;4;5;1;4;1;60;38;0;0;0
49;2;5;4;2;6;0;4;1;40;38;0;0;0
38;2;15;10;2;2;0;4;1;40;38;0;0;1
60;2;15;10;2;11;0;4;1;40;38;1;0;1
24;2;9;13;4;0;1;4;1;40;38;0;0;0
18;2;15;10;4;5;3;2;0;35;38;0;1;0
24;2;9;13;4;3;3;4;0;40;38;0;0;0
21;2;4;3;2;7;0;4;1;40;25;0;0;0
48;1;11;9;2;12;5;4;0;40;38;0;1;1
52;1;6;5;2;7;5;4;0;40;38;0;0;0
48;2;11;9;0;5;1;4;1;40;38;0;0;0
40;0;9;13;2;9;0;4;1;66;38;1;0;1
20;2;15;10;4;12;3;4;0;20;38;0;0;0
31;2;11;9;0;11;4;4;0;25;38;0;0;0
30;2;15;10;2;3;0;4;1;50;38;0;0;0
51;2;11;9;4;5;3;4;0;40;38;0;0;0
29;2;8;11;0;3;1;4;0;40;38;0;0;0
56;4;12;14;4;11;1;4;1;16;38;0;0;0
46;2;9;13;5;12;4;4;0;40;38;0;0;0
41;2;15;10;5;9;3;4;0;40;38;0;1;0
29;2;4;3;4;7;2;4;0;40;7;0;0;0
48;4;11;9;2;3;0;1;1;30;34;0;0;0
34;3;11;9;0;11;1;4;0;50;38;0;0;0
42;4;8;11;2;3;0;4;1;50;38;0;0;0
25;2;11;9;4;7;4;4;0;30;3;0;0;0
47;2;1;7;0;7;4;2;0;40;38;0;0;0
23;2;11;9;4;11;3;4;1;40;38;0;0;0
43;1;8;11;2;13;0;4;1;22;38;0;0;0
19;1;15;10;4;7;3;2;0;35;38;0;0;0
22;2;11;9;4;5;3;4;1;40;38;0;0;0
40;1;9;13;0;9;4;4;0;70;38;0;0;0
41;4;8;11;2;2;0;4;1;40;40;0;0;0
71;3;9;13;2;3;0;4;1;60;38;0;1;1
42;2;11;9;2;0;0;4;1;45;38;0;0;0
31;5;9;13;4;0;1;4;1;47;38;0;0;0
58;4;11;9;2;4;0;4;1;70;38;0;0;0
